Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/01/31,GOOG,GOOG,S,BATS,14581
2014/02/03,GOOG,GOOG,S,BATS,14735
2014/02/04,GOOG,GOOG,S,BATS,4593
2014/02/05,GOOG,GOOG,S,BATS,2956
2014/02/06,GOOG,GOOG,S,BATS,2808
2014/02/07,GOOG,GOOG,S,BATS,7059
2014/02/10,GOOG,GOOG,S,BATS,1848
2014/02/11,GOOG,GOOG,S,BATS,2871
2014/02/12,GOOG,GOOG,S,BATS,1523
2014/02/13,GOOG,GOOG,S,BATS,2589
2014/02/14,GOOG,GOOG,S,BATS,4752
2014/02/18,GOOG,GOOG,S,BATS,2684
2014/02/19,GOOG,GOOG,S,BATS,1887
2014/02/20,GOOG,GOOG,S,BATS,1608
2014/02/21,GOOG,GOOG,S,BATS,2681
2014/02/24,GOOG,GOOG,S,BATS,1861
2014/02/25,GOOG,GOOG,S,BATS,1894
2014/02/26,GOOG,GOOG,S,BATS,2631
2014/02/27,GOOG,GOOG,S,BATS,2201
2014/02/28,GOOG,GOOG,S,BATS,3957
2014/03/03,GOOG,GOOG,S,BATS,2766
2014/03/04,GOOG,GOOG,S,BATS,2072
2014/03/05,GOOG,GOOG,S,BATS,1977
2014/03/06,GOOG,GOOG,S,BATS,1739
2014/03/07,GOOG,GOOG,S,BATS,2714
2014/03/10,GOOG,GOOG,S,BATS,1377
2014/03/11,GOOG,GOOG,S,BATS,2251
2014/03/12,GOOG,GOOG,S,BATS,3195
2014/03/13,GOOG,GOOG,S,BATS,3921
2014/03/14,GOOG,GOOG,S,BATS,4619
2014/03/17,GOOG,GOOG,S,BATS,2584
2014/03/18,GOOG,GOOG,S,BATS,7915
2014/03/19,GOOG,GOOG,S,BATS,3028
2014/03/20,GOOG,GOOG,S,BATS,2463
2014/03/21,GOOG,GOOG,S,BATS,4779
2014/03/24,GOOG,GOOG,S,BATS,4561
2014/03/25,GOOG,GOOG,S,BATS,3151
2014/03/26,GOOG,GOOG,S,BATS,3568
2014/03/27,GOOG,GOOG,S,BATS,5428
2014/03/28,GOOG,GOOG,S,BATS,5069
2014/03/31,GOOG,GOOG,S,BATS,2267
2014/04/01,GOOG,GOOG,S,BATS,3280
2014/04/02,GOOG,GOOG,S,BATS,1649
2014/04/04,GOOG,GOOG,S,BATS,309
2014/04/07,GOOG,GOOG,S,BATS,1553
2014/04/08,GOOG,GOOG,S,BATS,754
2014/04/09,GOOG,GOOG,S,BATS,531
2014/04/10,GOOG,GOOG,S,BATS,993
2014/04/11,GOOG,GOOG,S,BATS,854
2014/04/14,GOOG,GOOG,S,BATS,1419
2014/04/15,GOOG,GOOG,S,BATS,1381
2014/04/16,GOOG,GOOG,S,BATS,3497
2014/04/17,GOOG,GOOG,S,BATS,4809
2014/04/21,GOOG,GOOG,S,BATS,1663
2014/04/22,GOOG,GOOG,S,BATS,665
2014/04/23,GOOG,GOOG,S,BATS,721
2014/04/24,GOOG,GOOG,S,BATS,1020
2014/04/25,GOOG,GOOG,S,BATS,1450
2014/04/28,GOOG,GOOG,S,BATS,2017
2014/04/29,GOOG,GOOG,S,BATS,1139
2014/04/30,GOOG,GOOG,S,BATS,988
2014/05/01,GOOG,GOOG,S,BATS,979
2014/05/02,GOOG,GOOG,S,BATS,1046
2014/05/05,GOOG,GOOG,S,BATS,803
2014/05/06,GOOG,GOOG,S,BATS,579
2014/05/07,GOOG,GOOG,S,BATS,951
