Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/01/23,AAPL,AAPL,S,BATS,22513
2014/01/24,AAPL,AAPL,S,BATS,31789
2014/01/27,AAPL,AAPL,S,BATS,11905
2014/01/28,AAPL,AAPL,S,BATS,25392
2014/01/29,AAPL,AAPL,S,BATS,16616
2014/01/30,AAPL,AAPL,S,BATS,13126
2014/01/31,AAPL,AAPL,S,BATS,18794
2014/02/03,AAPL,AAPL,S,BATS,11389
2014/02/04,AAPL,AAPL,S,BATS,9001
2014/02/05,AAPL,AAPL,S,BATS,14126
2014/02/06,AAPL,AAPL,S,BATS,12351
2014/02/07,AAPL,AAPL,S,BATS,25613
2014/02/10,AAPL,AAPL,S,BATS,13806
2014/02/11,AAPL,AAPL,S,BATS,14527
2014/02/12,AAPL,AAPL,S,BATS,17612
2014/02/13,AAPL,AAPL,S,BATS,13111
2014/02/14,AAPL,AAPL,S,BATS,19951
2014/02/18,AAPL,AAPL,S,BATS,9837
2014/02/19,AAPL,AAPL,S,BATS,14035
2014/02/20,AAPL,AAPL,S,BATS,13396
2014/02/21,AAPL,AAPL,S,BATS,20438
2014/02/24,AAPL,AAPL,S,BATS,9849
2014/02/25,AAPL,AAPL,S,BATS,8955
2014/02/26,AAPL,AAPL,S,BATS,11692
2014/02/27,AAPL,AAPL,S,BATS,15460
2014/02/28,AAPL,AAPL,S,BATS,31956
2014/03/03,AAPL,AAPL,S,BATS,9651
2014/03/04,AAPL,AAPL,S,BATS,8857
2014/03/05,AAPL,AAPL,S,BATS,8569
2014/03/06,AAPL,AAPL,S,BATS,6646
2014/03/07,AAPL,AAPL,S,BATS,19328
2014/03/10,AAPL,AAPL,S,BATS,7060
2014/03/11,AAPL,AAPL,S,BATS,9709
2014/03/12,AAPL,AAPL,S,BATS,11016
2014/03/13,AAPL,AAPL,S,BATS,13566
2014/03/14,AAPL,AAPL,S,BATS,21510
2014/03/17,AAPL,AAPL,S,BATS,6517
2014/03/18,AAPL,AAPL,S,BATS,6808
2014/03/19,AAPL,AAPL,S,BATS,8917
2014/03/20,AAPL,AAPL,S,BATS,9701
2014/03/21,AAPL,AAPL,S,BATS,16720
2014/03/24,AAPL,AAPL,S,BATS,12294
2014/03/25,AAPL,AAPL,S,BATS,11819
2014/03/26,AAPL,AAPL,S,BATS,14982
2014/03/27,AAPL,AAPL,S,BATS,16586
2014/03/28,AAPL,AAPL,S,BATS,18048
2014/03/31,AAPL,AAPL,S,BATS,7628
2014/04/01,AAPL,AAPL,S,BATS,19601
2014/04/02,AAPL,AAPL,S,BATS,7944
