Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/02/10,MSFT,MSFT,S,BATS,7897
2015/02/11,MSFT,MSFT,S,BATS,9297
2015/02/12,MSFT,MSFT,S,BATS,9385
2015/02/13,MSFT,MSFT,S,BATS,17464
2015/02/17,MSFT,MSFT,S,BATS,10112
2015/02/18,MSFT,MSFT,S,BATS,5720
2015/02/19,MSFT,MSFT,S,BATS,8884
2015/02/20,MSFT,MSFT,S,BATS,11630
2015/02/23,MSFT,MSFT,S,BATS,6485
2015/02/24,MSFT,MSFT,S,BATS,5905
2015/02/25,MSFT,MSFT,S,BATS,5331
2015/02/26,MSFT,MSFT,S,BATS,4677
2015/02/27,MSFT,MSFT,S,BATS,4368
2015/03/02,MSFT,MSFT,S,BATS,6994
2015/03/03,MSFT,MSFT,S,BATS,8131
2015/03/04,MSFT,MSFT,S,BATS,8323
2015/03/05,MSFT,MSFT,S,BATS,5064
2015/03/06,MSFT,MSFT,S,BATS,10411
2015/03/09,MSFT,MSFT,S,BATS,14412
2015/03/10,MSFT,MSFT,S,BATS,9904
2015/03/11,MSFT,MSFT,S,BATS,9365
2015/03/12,MSFT,MSFT,S,BATS,17288
2015/03/13,MSFT,MSFT,S,BATS,9865
2015/03/16,MSFT,MSFT,S,BATS,8662
2015/03/17,MSFT,MSFT,S,BATS,7867
2015/03/18,MSFT,MSFT,S,BATS,18605
2015/03/19,MSFT,MSFT,S,BATS,9015
2015/03/20,MSFT,MSFT,S,BATS,18635
2015/03/23,MSFT,MSFT,S,BATS,10302
2015/03/24,MSFT,MSFT,S,BATS,5340
2015/03/25,MSFT,MSFT,S,BATS,20584
2015/03/26,MSFT,MSFT,S,BATS,10563
2015/03/27,MSFT,MSFT,S,BATS,11945
2015/03/30,MSFT,MSFT,S,BATS,10485
2015/03/31,MSFT,MSFT,S,BATS,6774
2015/04/01,MSFT,MSFT,S,BATS,5509
2015/04/02,MSFT,MSFT,S,BATS,9147
2015/04/06,MSFT,MSFT,S,BATS,10781
2015/04/07,MSFT,MSFT,S,BATS,5990
2015/04/08,MSFT,MSFT,S,BATS,6090
2015/04/09,MSFT,MSFT,S,BATS,2181
2015/04/10,MSFT,MSFT,S,BATS,6184
2015/04/13,MSFT,MSFT,S,BATS,4534
2015/04/14,MSFT,MSFT,S,BATS,4871
2015/04/15,MSFT,MSFT,S,BATS,12458
2015/04/16,MSFT,MSFT,S,BATS,7592
2015/04/17,MSFT,MSFT,S,BATS,11246
2015/04/20,MSFT,MSFT,S,BATS,19412
2015/04/21,MSFT,MSFT,S,BATS,9907
2015/04/22,MSFT,MSFT,S,BATS,9836
2015/04/23,MSFT,MSFT,S,BATS,28603
2015/04/24,MSFT,MSFT,S,BATS,99116
2015/04/27,MSFT,MSFT,S,BATS,21852
2015/04/28,MSFT,MSFT,S,BATS,23522
2015/04/29,MSFT,MSFT,S,BATS,20310
2015/04/30,MSFT,MSFT,S,BATS,17262
2015/05/01,MSFT,MSFT,S,BATS,17295
2015/05/04,MSFT,MSFT,S,BATS,7389
2015/05/05,MSFT,MSFT,S,BATS,26167
2015/05/06,MSFT,MSFT,S,BATS,19457
2015/05/07,MSFT,MSFT,S,BATS,7726
2015/05/08,MSFT,MSFT,S,BATS,13034
2015/05/11,MSFT,MSFT,S,BATS,8179
2015/05/12,MSFT,MSFT,S,BATS,8152
2015/05/13,MSFT,MSFT,S,BATS,10317
2015/05/14,MSFT,MSFT,S,BATS,19221
2015/05/15,MSFT,MSFT,S,BATS,10703
2015/05/18,MSFT,MSFT,S,BATS,12015
2015/05/19,MSFT,MSFT,S,BATS,24856
2015/05/20,MSFT,MSFT,S,BATS,7312
2015/05/21,MSFT,MSFT,S,BATS,9571
2015/05/22,MSFT,MSFT,S,BATS,8984
2015/05/26,MSFT,MSFT,S,BATS,10074
2015/05/27,MSFT,MSFT,S,BATS,11354
2015/05/28,MSFT,MSFT,S,BATS,6280
2015/05/29,MSFT,MSFT,S,BATS,12408
2015/06/01,MSFT,MSFT,S,BATS,15862
2015/06/02,MSFT,MSFT,S,BATS,7566
2015/06/03,MSFT,MSFT,S,BATS,12160
2015/06/04,MSFT,MSFT,S,BATS,14647
2015/06/05,MSFT,MSFT,S,BATS,12886
2015/06/08,MSFT,MSFT,S,BATS,8535
2015/06/09,MSFT,MSFT,S,BATS,8694
2015/06/10,MSFT,MSFT,S,BATS,11587
2015/06/11,MSFT,MSFT,S,BATS,5107
2015/06/12,MSFT,MSFT,S,BATS,9256
2015/06/15,MSFT,MSFT,S,BATS,9017
2015/06/16,MSFT,MSFT,S,BATS,5579
2015/06/17,MSFT,MSFT,S,BATS,7563
2015/06/18,MSFT,MSFT,S,BATS,9391
2015/06/19,MSFT,MSFT,S,BATS,9192
2015/06/22,MSFT,MSFT,S,BATS,5446
2015/06/23,MSFT,MSFT,S,BATS,9296
2015/06/24,MSFT,MSFT,S,BATS,5780
2015/06/25,MSFT,MSFT,S,BATS,3221
2015/06/26,MSFT,MSFT,S,BATS,14491
2015/06/29,MSFT,MSFT,S,BATS,11851
2015/06/30,MSFT,MSFT,S,BATS,10478
2015/07/01,MSFT,MSFT,S,BATS,8057
2015/07/02,MSFT,MSFT,S,BATS,7027
2015/07/06,MSFT,MSFT,S,BATS,4861
2015/07/07,MSFT,MSFT,S,BATS,10414
2015/07/08,MSFT,MSFT,S,BATS,9667
2015/07/09,MSFT,MSFT,S,BATS,8081
2015/07/10,MSFT,MSFT,S,BATS,5170
2015/07/13,MSFT,MSFT,S,BATS,6124
2015/07/14,MSFT,MSFT,S,BATS,3910
2015/07/15,MSFT,MSFT,S,BATS,2067
2015/07/16,MSFT,MSFT,S,BATS,9502
2015/07/17,MSFT,MSFT,S,BATS,9823
2015/07/20,MSFT,MSFT,S,BATS,14639
2015/07/21,MSFT,MSFT,S,BATS,61205
2015/07/22,MSFT,MSFT,S,BATS,71230
2015/07/23,MSFT,MSFT,S,BATS,13811
2015/07/24,MSFT,MSFT,S,BATS,16578
2015/07/27,MSFT,MSFT,S,BATS,8711
2015/07/28,MSFT,MSFT,S,BATS,9145
2015/07/29,MSFT,MSFT,S,BATS,17359
2015/07/30,MSFT,MSFT,S,BATS,15447
2015/07/31,MSFT,MSFT,S,BATS,7771
2015/08/03,MSFT,MSFT,S,BATS,7989
2015/08/04,MSFT,MSFT,S,BATS,9646
2015/08/05,MSFT,MSFT,S,BATS,10255
2015/08/06,MSFT,MSFT,S,BATS,10723
2015/08/07,MSFT,MSFT,S,BATS,12110
2015/08/10,MSFT,MSFT,S,BATS,4594
2015/08/11,MSFT,MSFT,S,BATS,9507
2015/08/12,MSFT,MSFT,S,BATS,7476
2015/08/13,MSFT,MSFT,S,BATS,5289
2015/08/14,MSFT,MSFT,S,BATS,8890
2015/08/17,MSFT,MSFT,S,BATS,6609
2015/08/18,MSFT,MSFT,S,BATS,7634
2015/08/19,MSFT,MSFT,S,BATS,15520
2015/08/20,MSFT,MSFT,S,BATS,9037
2015/08/21,MSFT,MSFT,S,BATS,31391
2015/08/24,MSFT,MSFT,S,BATS,21882
2015/08/25,MSFT,MSFT,S,BATS,17782
2015/08/26,MSFT,MSFT,S,BATS,11512
2015/08/27,MSFT,MSFT,S,BATS,18792
2015/08/28,MSFT,MSFT,S,BATS,10465
2015/08/31,MSFT,MSFT,S,BATS,6144
2015/09/01,MSFT,MSFT,S,BATS,12809
2015/09/02,MSFT,MSFT,S,BATS,14730
2015/09/03,MSFT,MSFT,S,BATS,7824
2015/09/04,MSFT,MSFT,S,BATS,21872
2015/09/08,MSFT,MSFT,S,BATS,8585
2015/09/09,MSFT,MSFT,S,BATS,11210
2015/09/10,MSFT,MSFT,S,BATS,10677
2015/09/11,MSFT,MSFT,S,BATS,7417
2015/09/14,MSFT,MSFT,S,BATS,8981
2015/09/15,MSFT,MSFT,S,BATS,11350
2015/09/16,MSFT,MSFT,S,BATS,9869
2015/09/17,MSFT,MSFT,S,BATS,13250
2015/09/18,MSFT,MSFT,S,BATS,14279
2015/09/21,MSFT,MSFT,S,BATS,13412
2015/09/22,MSFT,MSFT,S,BATS,10095
2015/09/23,MSFT,MSFT,S,BATS,6329
2015/09/24,MSFT,MSFT,S,BATS,11487
2015/09/25,MSFT,MSFT,S,BATS,14673
2015/09/28,MSFT,MSFT,S,BATS,7961
2015/09/29,MSFT,MSFT,S,BATS,6724
2015/09/30,MSFT,MSFT,S,BATS,10606
2015/10/01,MSFT,MSFT,S,BATS,6091
2015/10/02,MSFT,MSFT,S,BATS,17226
2015/10/05,MSFT,MSFT,S,BATS,35674
2015/10/06,MSFT,MSFT,S,BATS,8108
2015/10/07,MSFT,MSFT,S,BATS,7747
2015/10/08,MSFT,MSFT,S,BATS,7536
2015/10/09,MSFT,MSFT,S,BATS,7420
2015/10/12,MSFT,MSFT,S,BATS,14181
2015/10/13,MSFT,MSFT,S,BATS,3449
2015/10/14,MSFT,MSFT,S,BATS,6346
2015/10/15,MSFT,MSFT,S,BATS,5185
2015/10/16,MSFT,MSFT,S,BATS,9275
2015/10/19,MSFT,MSFT,S,BATS,10470
2015/10/20,MSFT,MSFT,S,BATS,21311
2015/10/21,MSFT,MSFT,S,BATS,5704
2015/10/22,MSFT,MSFT,S,BATS,60302
2015/10/23,MSFT,MSFT,S,BATS,71380
2015/10/26,MSFT,MSFT,S,BATS,21408
2015/10/27,MSFT,MSFT,S,BATS,11651
2015/10/28,MSFT,MSFT,S,BATS,14670
2015/10/29,MSFT,MSFT,S,BATS,9716
2015/10/30,MSFT,MSFT,S,BATS,12851
2015/11/02,MSFT,MSFT,S,BATS,6243
2015/11/03,MSFT,MSFT,S,BATS,13328
2015/11/04,MSFT,MSFT,S,BATS,17997
2015/11/05,MSFT,MSFT,S,BATS,8409
2015/11/06,MSFT,MSFT,S,BATS,9976
2015/11/09,MSFT,MSFT,S,BATS,7654
2015/11/10,MSFT,MSFT,S,BATS,7146
2015/11/11,MSFT,MSFT,S,BATS,10459
2015/11/12,MSFT,MSFT,S,BATS,13172
2015/11/13,MSFT,MSFT,S,BATS,19225
2015/11/16,MSFT,MSFT,S,BATS,13493
2015/11/17,MSFT,MSFT,S,BATS,10426
2015/11/18,MSFT,MSFT,S,BATS,13917
2015/11/19,MSFT,MSFT,S,BATS,12356
2015/11/20,MSFT,MSFT,S,BATS,15907
2015/11/23,MSFT,MSFT,S,BATS,8911
2015/11/24,MSFT,MSFT,S,BATS,7682
2015/11/25,MSFT,MSFT,S,BATS,7521
2015/11/27,MSFT,MSFT,S,BATS,2500
2015/11/30,MSFT,MSFT,S,BATS,15537
2015/12/01,MSFT,MSFT,S,BATS,14229
2015/12/02,MSFT,MSFT,S,BATS,26479
2015/12/03,MSFT,MSFT,S,BATS,22627
2015/12/04,MSFT,MSFT,S,BATS,35824
2015/12/07,MSFT,MSFT,S,BATS,9229
2015/12/08,MSFT,MSFT,S,BATS,9770
2015/12/09,MSFT,MSFT,S,BATS,25390
2015/12/10,MSFT,MSFT,S,BATS,10713
2015/12/11,MSFT,MSFT,S,BATS,21408
2015/12/14,MSFT,MSFT,S,BATS,19298
2015/12/15,MSFT,MSFT,S,BATS,17733
2015/12/16,MSFT,MSFT,S,BATS,22468
2015/12/17,MSFT,MSFT,S,BATS,36499
2015/12/18,MSFT,MSFT,S,BATS,30986
2015/12/21,MSFT,MSFT,S,BATS,17800
2015/12/22,MSFT,MSFT,S,BATS,11817
2015/12/23,MSFT,MSFT,S,BATS,10287
2015/12/24,MSFT,MSFT,S,BATS,5319
2015/12/28,MSFT,MSFT,S,BATS,8567
2015/12/29,MSFT,MSFT,S,BATS,11304
2015/12/30,MSFT,MSFT,S,BATS,13131
2015/12/31,MSFT,MSFT,S,BATS,32498
2016/01/04,MSFT,MSFT,S,BATS,33066
2016/01/05,MSFT,MSFT,S,BATS,10644
2016/01/06,MSFT,MSFT,S,BATS,13287
2016/01/07,MSFT,MSFT,S,BATS,22625
2016/01/08,MSFT,MSFT,S,BATS,20004
2016/01/11,MSFT,MSFT,S,BATS,19111
2016/01/12,MSFT,MSFT,S,BATS,8059
2016/01/13,MSFT,MSFT,S,BATS,26313
2016/01/14,MSFT,MSFT,S,BATS,28888
2016/01/15,MSFT,MSFT,S,BATS,37483
2016/01/19,MSFT,MSFT,S,BATS,19862
2016/01/20,MSFT,MSFT,S,BATS,29011
2016/01/21,MSFT,MSFT,S,BATS,16270
2016/01/22,MSFT,MSFT,S,BATS,20060
2016/01/25,MSFT,MSFT,S,BATS,11676
2016/01/26,MSFT,MSFT,S,BATS,4574
2016/01/27,MSFT,MSFT,S,BATS,10881
2016/01/28,MSFT,MSFT,S,BATS,54640
2016/01/29,MSFT,MSFT,S,BATS,49382
2016/02/01,MSFT,MSFT,S,BATS,10863
2016/02/02,MSFT,MSFT,S,BATS,12462
2016/02/03,MSFT,MSFT,S,BATS,16698
2016/02/04,MSFT,MSFT,S,BATS,7391
2016/02/05,MSFT,MSFT,S,BATS,22881
2016/02/08,MSFT,MSFT,S,BATS,26945
2016/02/09,MSFT,MSFT,S,BATS,22615
2016/02/10,MSFT,MSFT,S,BATS,18390
2016/02/11,MSFT,MSFT,S,BATS,21444
2016/02/12,MSFT,MSFT,S,BATS,15605
2016/02/16,MSFT,MSFT,S,BATS,7970
2016/02/17,MSFT,MSFT,S,BATS,13340
2016/02/18,MSFT,MSFT,S,BATS,8236
2016/02/19,MSFT,MSFT,S,BATS,12995
2016/02/22,MSFT,MSFT,S,BATS,8236
2016/02/23,MSFT,MSFT,S,BATS,13773
2016/02/24,MSFT,MSFT,S,BATS,12925
2016/02/25,MSFT,MSFT,S,BATS,6081
2016/02/26,MSFT,MSFT,S,BATS,14494
2016/02/29,MSFT,MSFT,S,BATS,6014
2016/03/01,MSFT,MSFT,S,BATS,15302
2016/03/02,MSFT,MSFT,S,BATS,7836
2016/03/03,MSFT,MSFT,S,BATS,9157
2016/03/04,MSFT,MSFT,S,BATS,12584
2016/03/07,MSFT,MSFT,S,BATS,9087
2016/03/08,MSFT,MSFT,S,BATS,9036
2016/03/09,MSFT,MSFT,S,BATS,10275
2016/03/10,MSFT,MSFT,S,BATS,10628
2016/03/11,MSFT,MSFT,S,BATS,7271
2016/03/14,MSFT,MSFT,S,BATS,8350
2016/03/15,MSFT,MSFT,S,BATS,5110
2016/03/16,MSFT,MSFT,S,BATS,13954
2016/03/17,MSFT,MSFT,S,BATS,10276
2016/03/18,MSFT,MSFT,S,BATS,13637
2016/03/21,MSFT,MSFT,S,BATS,12152
2016/03/22,MSFT,MSFT,S,BATS,10016
2016/03/23,MSFT,MSFT,S,BATS,9043
2016/03/24,MSFT,MSFT,S,BATS,12532
2016/03/28,MSFT,MSFT,S,BATS,9329
2016/03/29,MSFT,MSFT,S,BATS,16459
2016/03/30,MSFT,MSFT,S,BATS,15720
2016/03/31,MSFT,MSFT,S,BATS,10029
2016/04/01,MSFT,MSFT,S,BATS,15701
2016/04/04,MSFT,MSFT,S,BATS,7153
2016/04/05,MSFT,MSFT,S,BATS,13520
2016/04/06,MSFT,MSFT,S,BATS,7729
2016/04/07,MSFT,MSFT,S,BATS,8433
2016/04/08,MSFT,MSFT,S,BATS,12496
2016/04/11,MSFT,MSFT,S,BATS,11137
2016/04/12,MSFT,MSFT,S,BATS,12144
2016/04/13,MSFT,MSFT,S,BATS,12485
2016/04/14,MSFT,MSFT,S,BATS,12049
2016/04/15,MSFT,MSFT,S,BATS,13664
2016/04/18,MSFT,MSFT,S,BATS,15868
2016/04/19,MSFT,MSFT,S,BATS,17245
2016/04/20,MSFT,MSFT,S,BATS,16852
2016/04/21,MSFT,MSFT,S,BATS,31464
2016/04/22,MSFT,MSFT,S,BATS,70426
2016/04/25,MSFT,MSFT,S,BATS,15197
2016/04/26,MSFT,MSFT,S,BATS,13758
2016/04/27,MSFT,MSFT,S,BATS,13029
2016/04/28,MSFT,MSFT,S,BATS,20380
2016/04/29,MSFT,MSFT,S,BATS,18266
2016/05/02,MSFT,MSFT,S,BATS,11900
2016/05/03,MSFT,MSFT,S,BATS,9968
2016/05/04,MSFT,MSFT,S,BATS,11077
2016/05/05,MSFT,MSFT,S,BATS,9279
2016/05/06,MSFT,MSFT,S,BATS,11884
2016/05/09,MSFT,MSFT,S,BATS,5636
2016/05/10,MSFT,MSFT,S,BATS,9804
2016/05/11,MSFT,MSFT,S,BATS,13023
2016/05/12,MSFT,MSFT,S,BATS,6551
2016/05/13,MSFT,MSFT,S,BATS,6178
2016/05/16,MSFT,MSFT,S,BATS,8711
2016/05/17,MSFT,MSFT,S,BATS,12335
2016/05/18,MSFT,MSFT,S,BATS,10056
2016/05/19,MSFT,MSFT,S,BATS,8962
2016/05/20,MSFT,MSFT,S,BATS,9944
2016/05/23,MSFT,MSFT,S,BATS,9835
2016/05/24,MSFT,MSFT,S,BATS,19602
2016/05/25,MSFT,MSFT,S,BATS,12721
2016/05/26,MSFT,MSFT,S,BATS,9139
2016/05/27,MSFT,MSFT,S,BATS,10677
2016/05/31,MSFT,MSFT,S,BATS,8420
2016/06/01,MSFT,MSFT,S,BATS,8352
2016/06/02,MSFT,MSFT,S,BATS,13251
2016/06/03,MSFT,MSFT,S,BATS,11809
2016/06/06,MSFT,MSFT,S,BATS,10147
2016/06/07,MSFT,MSFT,S,BATS,9938
2016/06/08,MSFT,MSFT,S,BATS,5320
2016/06/09,MSFT,MSFT,S,BATS,8010
2016/06/10,MSFT,MSFT,S,BATS,11157
2016/06/13,MSFT,MSFT,S,BATS,35494
2016/06/14,MSFT,MSFT,S,BATS,15312
2016/06/15,MSFT,MSFT,S,BATS,10106
2016/06/16,MSFT,MSFT,S,BATS,16177
2016/06/17,MSFT,MSFT,S,BATS,11001
2016/06/20,MSFT,MSFT,S,BATS,14664
2016/06/21,MSFT,MSFT,S,BATS,18414
2016/06/22,MSFT,MSFT,S,BATS,10850
2016/06/23,MSFT,MSFT,S,BATS,12798
2016/06/24,MSFT,MSFT,S,BATS,30680
2016/06/27,MSFT,MSFT,S,BATS,28474
2016/06/28,MSFT,MSFT,S,BATS,14574
2016/06/29,MSFT,MSFT,S,BATS,18190
2016/06/30,MSFT,MSFT,S,BATS,18715
2016/07/01,MSFT,MSFT,S,BATS,13186
2016/07/05,MSFT,MSFT,S,BATS,8885
2016/07/06,MSFT,MSFT,S,BATS,12309
2016/07/07,MSFT,MSFT,S,BATS,9471
2016/07/08,MSFT,MSFT,S,BATS,16858
2016/07/11,MSFT,MSFT,S,BATS,13516
2016/07/12,MSFT,MSFT,S,BATS,17185
2016/07/13,MSFT,MSFT,S,BATS,14963
2016/07/14,MSFT,MSFT,S,BATS,12788
2016/07/15,MSFT,MSFT,S,BATS,13156
2016/07/18,MSFT,MSFT,S,BATS,19443
2016/07/19,MSFT,MSFT,S,BATS,41734
2016/07/20,MSFT,MSFT,S,BATS,73200
2016/07/21,MSFT,MSFT,S,BATS,14109
2016/07/22,MSFT,MSFT,S,BATS,18164
2016/07/25,MSFT,MSFT,S,BATS,9796
2016/07/26,MSFT,MSFT,S,BATS,9379
2016/07/27,MSFT,MSFT,S,BATS,11100
2016/07/28,MSFT,MSFT,S,BATS,8202
2016/07/29,MSFT,MSFT,S,BATS,18601
2016/08/01,MSFT,MSFT,S,BATS,7169
2016/08/02,MSFT,MSFT,S,BATS,9820
2016/08/03,MSFT,MSFT,S,BATS,12501
2016/08/04,MSFT,MSFT,S,BATS,10750
2016/08/05,MSFT,MSFT,S,BATS,10261
2016/08/08,MSFT,MSFT,S,BATS,7096
2016/08/09,MSFT,MSFT,S,BATS,12109
2016/08/10,MSFT,MSFT,S,BATS,7990
2016/08/11,MSFT,MSFT,S,BATS,8565
2016/08/12,MSFT,MSFT,S,BATS,11593
2016/08/15,MSFT,MSFT,S,BATS,13526
2016/08/16,MSFT,MSFT,S,BATS,7456
2016/08/17,MSFT,MSFT,S,BATS,10149
2016/08/18,MSFT,MSFT,S,BATS,5527
2016/08/19,MSFT,MSFT,S,BATS,10224
2016/08/22,MSFT,MSFT,S,BATS,10418
2016/08/23,MSFT,MSFT,S,BATS,10526
2016/08/24,MSFT,MSFT,S,BATS,8208
2016/08/25,MSFT,MSFT,S,BATS,10416
2016/08/26,MSFT,MSFT,S,BATS,17006
2016/08/29,MSFT,MSFT,S,BATS,9051
2016/08/30,MSFT,MSFT,S,BATS,8125
2016/08/31,MSFT,MSFT,S,BATS,12408
2016/09/01,MSFT,MSFT,S,BATS,7879
2016/09/02,MSFT,MSFT,S,BATS,10602
2016/09/06,MSFT,MSFT,S,BATS,8035
2016/09/07,MSFT,MSFT,S,BATS,6574
2016/09/08,MSFT,MSFT,S,BATS,10394
2016/09/09,MSFT,MSFT,S,BATS,23979
2016/09/12,MSFT,MSFT,S,BATS,13354
2016/09/13,MSFT,MSFT,S,BATS,12889
2016/09/14,MSFT,MSFT,S,BATS,9423
2016/09/15,MSFT,MSFT,S,BATS,11350
2016/09/16,MSFT,MSFT,S,BATS,11825
2016/09/19,MSFT,MSFT,S,BATS,12626
2016/09/20,MSFT,MSFT,S,BATS,9225
2016/09/21,MSFT,MSFT,S,BATS,13021
2016/09/22,MSFT,MSFT,S,BATS,9425
2016/09/23,MSFT,MSFT,S,BATS,10023
2016/09/26,MSFT,MSFT,S,BATS,7265
2016/09/27,MSFT,MSFT,S,BATS,9122
2016/09/28,MSFT,MSFT,S,BATS,4814
2016/09/29,MSFT,MSFT,S,BATS,16235
2016/09/30,MSFT,MSFT,S,BATS,8466
2016/10/03,MSFT,MSFT,S,BATS,8360
2016/10/04,MSFT,MSFT,S,BATS,12098
2016/10/05,MSFT,MSFT,S,BATS,17457
2016/10/06,MSFT,MSFT,S,BATS,7369
2016/10/07,MSFT,MSFT,S,BATS,10766
2016/10/10,MSFT,MSFT,S,BATS,6391
2016/10/11,MSFT,MSFT,S,BATS,12226
2016/10/12,MSFT,MSFT,S,BATS,13939
2016/10/13,MSFT,MSFT,S,BATS,25593
2016/10/14,MSFT,MSFT,S,BATS,14633
2016/10/17,MSFT,MSFT,S,BATS,9284
2016/10/18,MSFT,MSFT,S,BATS,27179
2016/10/19,MSFT,MSFT,S,BATS,9867
2016/10/20,MSFT,MSFT,S,BATS,68649
2016/10/21,MSFT,MSFT,S,BATS,63400
2016/10/24,MSFT,MSFT,S,BATS,31274
2016/10/25,MSFT,MSFT,S,BATS,20692
2016/10/26,MSFT,MSFT,S,BATS,22269
2016/10/27,MSFT,MSFT,S,BATS,8267
2016/10/28,MSFT,MSFT,S,BATS,16886
2016/10/31,MSFT,MSFT,S,BATS,15252
2016/11/01,MSFT,MSFT,S,BATS,12090
2016/11/02,MSFT,MSFT,S,BATS,8120
2016/11/03,MSFT,MSFT,S,BATS,10647
2016/11/04,MSFT,MSFT,S,BATS,11347
2016/11/07,MSFT,MSFT,S,BATS,11674
2016/11/08,MSFT,MSFT,S,BATS,11990
2016/11/09,MSFT,MSFT,S,BATS,16829
2016/11/10,MSFT,MSFT,S,BATS,35996
2016/11/11,MSFT,MSFT,S,BATS,25306
2016/11/14,MSFT,MSFT,S,BATS,20957
2016/11/15,MSFT,MSFT,S,BATS,18923
2016/11/16,MSFT,MSFT,S,BATS,7462
2016/11/17,MSFT,MSFT,S,BATS,16122
2016/11/18,MSFT,MSFT,S,BATS,20016
2016/11/21,MSFT,MSFT,S,BATS,14808
2016/11/22,MSFT,MSFT,S,BATS,10038
2016/11/23,MSFT,MSFT,S,BATS,8161
2016/11/25,MSFT,MSFT,S,BATS,4573
2016/11/28,MSFT,MSFT,S,BATS,9227
2016/11/29,MSFT,MSFT,S,BATS,10170
2016/11/30,MSFT,MSFT,S,BATS,8330
2016/12/01,MSFT,MSFT,S,BATS,19134
2016/12/02,MSFT,MSFT,S,BATS,9023
2016/12/05,MSFT,MSFT,S,BATS,6824
2016/12/06,MSFT,MSFT,S,BATS,5528
2016/12/07,MSFT,MSFT,S,BATS,14610
2016/12/08,MSFT,MSFT,S,BATS,11388
2016/12/09,MSFT,MSFT,S,BATS,13937
2016/12/12,MSFT,MSFT,S,BATS,7242
2016/12/13,MSFT,MSFT,S,BATS,26616
2016/12/14,MSFT,MSFT,S,BATS,16569
2016/12/15,MSFT,MSFT,S,BATS,15590
2016/12/16,MSFT,MSFT,S,BATS,11959
2016/12/19,MSFT,MSFT,S,BATS,21316
2016/12/20,MSFT,MSFT,S,BATS,8181
2016/12/21,MSFT,MSFT,S,BATS,9437
2016/12/22,MSFT,MSFT,S,BATS,9798
2016/12/23,MSFT,MSFT,S,BATS,10807
2016/12/27,MSFT,MSFT,S,BATS,6258
2016/12/28,MSFT,MSFT,S,BATS,4254
2016/12/29,MSFT,MSFT,S,BATS,5226
2016/12/30,MSFT,MSFT,S,BATS,13472
2017/01/03,MSFT,MSFT,S,BATS,7480
2017/01/04,MSFT,MSFT,S,BATS,4760
2017/01/05,MSFT,MSFT,S,BATS,7114
2017/01/06,MSFT,MSFT,S,BATS,8396
2017/01/09,MSFT,MSFT,S,BATS,4790
2017/01/10,MSFT,MSFT,S,BATS,9766
2017/01/11,MSFT,MSFT,S,BATS,14904
2017/01/12,MSFT,MSFT,S,BATS,12927
2017/01/13,MSFT,MSFT,S,BATS,7504
2017/01/17,MSFT,MSFT,S,BATS,6684
2017/01/18,MSFT,MSFT,S,BATS,8004
2017/01/19,MSFT,MSFT,S,BATS,11060
2017/01/20,MSFT,MSFT,S,BATS,20602
2017/01/23,MSFT,MSFT,S,BATS,12168
2017/01/24,MSFT,MSFT,S,BATS,9871
2017/01/25,MSFT,MSFT,S,BATS,16910
2017/01/26,MSFT,MSFT,S,BATS,61725
2017/01/27,MSFT,MSFT,S,BATS,64065
2017/01/30,MSFT,MSFT,S,BATS,26869
2017/01/31,MSFT,MSFT,S,BATS,13155
2017/02/01,MSFT,MSFT,S,BATS,23100
2017/02/02,MSFT,MSFT,S,BATS,26068
2017/02/03,MSFT,MSFT,S,BATS,19042
2017/02/06,MSFT,MSFT,S,BATS,11909
2017/02/07,MSFT,MSFT,S,BATS,11075
2017/02/08,MSFT,MSFT,S,BATS,8047
2017/02/09,MSFT,MSFT,S,BATS,15754
2017/02/10,MSFT,MSFT,S,BATS,9053
2017/02/13,MSFT,MSFT,S,BATS,16022
2017/02/14,MSFT,MSFT,S,BATS,10970
2017/02/15,MSFT,MSFT,S,BATS,7767
2017/02/16,MSFT,MSFT,S,BATS,15379
2017/02/17,MSFT,MSFT,S,BATS,7768
2017/02/21,MSFT,MSFT,S,BATS,9222
2017/02/22,MSFT,MSFT,S,BATS,8333
2017/02/23,MSFT,MSFT,S,BATS,8440
2017/02/24,MSFT,MSFT,S,BATS,12007
2017/02/27,MSFT,MSFT,S,BATS,6501
2017/02/28,MSFT,MSFT,S,BATS,12094
2017/03/01,MSFT,MSFT,S,BATS,14555
2017/03/02,MSFT,MSFT,S,BATS,10584
2017/03/03,MSFT,MSFT,S,BATS,11017
2017/03/06,MSFT,MSFT,S,BATS,5731
2017/03/07,MSFT,MSFT,S,BATS,8184
2017/03/08,MSFT,MSFT,S,BATS,11613
2017/03/09,MSFT,MSFT,S,BATS,8222
2017/03/10,MSFT,MSFT,S,BATS,10835
2017/03/13,MSFT,MSFT,S,BATS,4199
2017/03/14,MSFT,MSFT,S,BATS,10223
2017/03/15,MSFT,MSFT,S,BATS,9296
2017/03/16,MSFT,MSFT,S,BATS,10366
2017/03/17,MSFT,MSFT,S,BATS,14362
2017/03/20,MSFT,MSFT,S,BATS,9437
2017/03/21,MSFT,MSFT,S,BATS,21027
2017/03/22,MSFT,MSFT,S,BATS,13152
2017/03/23,MSFT,MSFT,S,BATS,8300
2017/03/24,MSFT,MSFT,S,BATS,13848
2017/03/27,MSFT,MSFT,S,BATS,10287
2017/03/28,MSFT,MSFT,S,BATS,11715
